timestamp_utc,ready,http_code,rss_kib,cpu_percent,load_1m,mem_available_kib
2026-09-19T10:27:16Z,1,200,62516,7.3,1.42,1416808
2026-09-19T10:27:31Z,1,200,64340,7.3,1.11,1413264
2026-09-19T10:27:46Z,1,200,62788,7.3,1.18,1415304
2026-09-19T10:28:01Z,1,200,65324,7.3,0.99,1415152
2026-09-19T10:28:16Z,1,200,68368,7.3,1.28,1414896
2026-09-19T10:28:31Z,1,200,64848,7.3,1.58,1414620
2026-09-19T10:28:46Z,1,200,64608,7.4,1.53,1414692
2026-09-19T10:29:01Z,1,200,62644,7.4,1.34,1417892
2026-09-19T10:29:17Z,1,200,64544,7.4,1.61,1412092
2026-09-19T10:29:32Z,1,200,64688,7.4,1.25,1414104
2026-09-19T10:29:47Z,1,200,62920,7.4,1.04,1415272
2026-09-19T10:30:02Z,1,200,63512,7.4,0.89,1412820
2026-09-19T10:30:17Z,1,200,67092,7.4,0.83,1411776
2026-09-19T10:30:32Z,1,200,66092,7.4,0.72,1413900
2026-09-19T10:30:47Z,1,200,61052,7.4,0.79,1418756
2026-09-19T10:31:02Z,1,200,60988,7.4,0.62,1419372
2026-09-19T10:31:17Z,1,200,66824,7.4,0.63,1410816
2026-09-19T10:31:32Z,1,200,65472,7.4,0.64,1410696
2026-09-19T10:31:47Z,1,200,64088,7.4,0.63,1410680
2026-09-19T10:32:02Z,1,200,64476,7.4,0.57,1415784
2026-09-19T10:32:17Z,1,200,65844,7.4,0.73,1413284
2026-09-19T10:32:32Z,1,200,62596,7.5,0.57,1413480
2026-09-19T10:32:48Z,1,200,66852,7.5,0.44,1413084
2026-09-19T10:33:03Z,1,200,61720,7.5,0.34,1416168
2026-09-19T10:33:18Z,1,200,66048,7.5,0.27,1414876
2026-09-19T10:33:33Z,1,200,64572,7.5,0.41,1409176
2026-09-19T10:33:48Z,1,200,65956,7.5,0.47,1411652
2026-09-19T10:34:03Z,1,200,62732,7.5,1.11,1414084
2026-09-19T10:34:18Z,1,200,63744,7.5,1.02,1413008
2026-09-19T10:34:33Z,1,200,63724,7.5,0.86,1411300
2026-09-19T10:34:48Z,1,200,66220,7.5,0.82,1409360
2026-09-19T10:35:03Z,1,200,59476,7.5,0.78,1418760
2026-09-19T10:35:18Z,1,200,64960,7.5,0.61,1416220
2026-09-19T10:35:33Z,1,200,68640,7.5,0.55,1412416
2026-09-19T10:35:48Z,1,200,61920,7.5,0.58,1415600
2026-09-19T10:36:03Z,1,200,62880,7.5,0.96,1416180
2026-09-19T10:36:18Z,1,200,64368,7.5,1.05,1413788
2026-09-19T10:36:34Z,1,200,61908,7.6,0.90,1418948
2026-09-19T10:36:49Z,1,200,62960,7.6,0.70,1416736
2026-09-19T10:37:04Z,1,200,63596,7.6,0.54,1412808
2026-09-19T10:37:19Z,1,200,59808,7.6,0.42,1414232
2026-09-19T10:37:34Z,1,200,61940,7.6,0.33,1415104
2026-09-19T10:37:49Z,1,200,61548,7.6,0.32,1419332
2026-09-19T10:38:04Z,1,200,65900,7.6,0.63,1413296
2026-09-19T10:38:19Z,1,200,66300,7.6,0.56,1412772
2026-09-19T10:38:34Z,1,200,64788,7.6,0.52,1414688
2026-09-19T10:38:49Z,1,200,60680,7.6,0.72,1417384
2026-09-19T10:39:04Z,1,200,62036,7.6,0.60,1416248
2026-09-19T10:39:19Z,1,200,64332,7.6,0.46,1417784
2026-09-19T10:39:34Z,1,200,63884,7.6,0.43,1415260
2026-09-19T10:39:49Z,1,200,63728,7.6,0.49,1417560
2026-09-19T10:40:04Z,1,200,64300,7.6,0.38,1415148
2026-09-19T10:40:20Z,1,200,63036,7.6,0.30,1419140
2026-09-19T10:40:35Z,1,200,66500,7.7,0.23,1414624
2026-09-19T10:40:50Z,1,200,63984,7.7,0.39,1416348
2026-09-19T10:41:05Z,1,200,62512,7.7,0.31,1415620
2026-09-19T10:41:20Z,1,200,63044,7.7,0.24,1417076
2026-09-19T10:41:35Z,1,200,64084,7.7,0.18,1419224
2026-09-19T10:41:50Z,1,200,64152,7.7,0.45,1414004
2026-09-19T10:42:05Z,1,200,61680,7.7,0.62,1417308
2026-09-19T10:42:20Z,1,200,61984,7.7,0.70,1412988
2026-09-19T10:42:35Z,1,200,62844,7.7,0.76,1413908
2026-09-19T10:42:50Z,1,200,61648,7.7,0.94,1416012
2026-09-19T10:43:05Z,1,200,65784,7.7,1.17,1416540
2026-09-19T10:43:20Z,1,200,61828,7.7,1.53,1414348
2026-09-19T10:43:35Z,1,200,65884,7.7,1.35,1414844
2026-09-19T10:43:50Z,1,200,65312,7.7,1.19,1413808
2026-09-19T10:44:06Z,1,200,69976,7.7,1.20,1410324
2026-09-19T10:44:21Z,1,200,65704,7.7,1.15,1412532
2026-09-19T10:44:36Z,1,200,67372,27.2,1.05,1425212
2026-09-19T10:44:51Z,1,200,74024,19.7,1.02,1415240
2026-09-19T10:45:06Z,1,200,73152,18.4,0.79,1415748
2026-09-19T10:45:21Z,1,200,73480,18.0,0.62,1419928
2026-09-19T10:45:36Z,1,200,76040,17.4,0.56,1417148
2026-09-19T10:45:51Z,1,200,73228,17.2,0.50,1415476
2026-09-19T10:46:06Z,1,200,74828,16.9,0.63,1415460
2026-09-19T10:46:21Z,1,200,72552,16.8,0.57,1417472
2026-09-19T10:46:36Z,1,200,75648,16.5,0.45,1414444
2026-09-19T10:46:51Z,1,200,69528,16.3,0.42,1416016
2026-09-19T10:47:06Z,1,200,72264,16.0,1.21,1413364
2026-09-19T10:47:21Z,1,200,74416,15.8,1.10,1411652
2026-09-19T10:47:36Z,1,200,77692,15.6,1.29,1408644
2026-09-19T10:47:51Z,1,200,75760,15.6,1.51,1411392
2026-09-19T10:48:07Z,1,200,74880,15.5,1.17,1409264
2026-09-19T10:48:22Z,1,200,75432,15.1,1.14,1408480
2026-09-19T10:48:37Z,1,200,75488,14.7,1.11,1410104
2026-09-19T10:48:52Z,1,200,77200,14.2,0.86,1410288
2026-09-19T10:49:07Z,1,200,77608,13.9,1.70,1409852
2026-09-19T10:49:22Z,1,200,75680,13.9,1.66,1409116
2026-09-19T10:49:37Z,1,200,76440,13.8,1.52,1408872
2026-09-19T10:49:52Z,1,200,77164,14.0,1.18,1411016
2026-09-19T10:50:07Z,1,200,72016,14.2,1.35,1413852
2026-09-19T10:50:22Z,1,200,71140,14.2,1.33,1413676
2026-09-19T10:50:37Z,1,200,72824,14.2,1.44,1413924
2026-09-19T10:50:52Z,1,200,75784,14.2,1.80,1410244
2026-09-19T10:51:07Z,1,200,73416,14.3,1.40,1410292
2026-09-19T10:51:22Z,1,200,74712,14.3,1.24,1409772
2026-09-19T10:51:37Z,1,200,71124,14.3,1.10,1413400
2026-09-19T10:51:53Z,1,200,78060,14.2,1.40,1410268
2026-09-19T10:52:08Z,1,200,78248,14.3,1.09,1407748
2026-09-19T10:52:23Z,1,200,80336,14.3,0.92,1406044
2026-09-19T10:52:38Z,1,200,78744,14.2,0.72,1408880
2026-09-19T10:52:53Z,1,200,75224,14.2,0.56,1412052
2026-09-19T10:53:08Z,1,200,79652,14.3,1.15,1409924
2026-09-19T10:53:23Z,1,200,75900,14.3,1.53,1410276
2026-09-19T10:53:38Z,1,200,72916,14.3,1.41,1409972
2026-09-19T10:53:53Z,1,200,76208,14.3,1.25,1409728
2026-09-19T10:54:08Z,1,200,77480,14.4,1.85,1402072
2026-09-19T10:54:23Z,1,200,72652,14.4,1.44,1404184
2026-09-19T10:54:38Z,1,200,76944,14.3,1.12,1406872
2026-09-19T10:54:53Z,1,200,78472,14.3,1.17,1404372
2026-09-19T10:55:08Z,1,200,78248,14.2,1.20,1405904
2026-09-19T10:55:24Z,1,200,76252,14.2,1.64,1400448
2026-09-19T10:55:39Z,1,200,73596,14.2,2.03,1405500
2026-09-19T10:55:54Z,1,200,75256,14.2,1.85,1405576
2026-09-19T10:56:09Z,1,200,74860,14.2,1.44,1405324
2026-09-19T10:56:24Z,1,200,76096,14.3,1.12,1405360
2026-09-19T10:56:39Z,1,200,75948,14.3,0.87,1407148
2026-09-19T10:56:54Z,1,200,72344,14.3,1.32,1402080
2026-09-19T10:57:10Z,1,200,76624,14.4,1.42,1405944
2026-09-19T10:57:25Z,1,200,76492,14.5,1.56,1402564
2026-09-19T10:57:40Z,1,200,75272,14.5,1.21,1402428
2026-09-19T10:57:55Z,1,200,76404,14.5,1.10,1406028
2026-09-19T10:58:10Z,1,200,75288,14.5,1.46,1405980
2026-09-19T10:58:25Z,1,200,75888,14.6,1.14,1403152
2026-09-19T10:58:40Z,1,200,75240,14.6,0.89,1401972
2026-09-19T10:58:55Z,1,200,73944,14.6,0.69,1402540
2026-09-19T10:59:10Z,1,200,77436,14.6,0.70,1404568
2026-09-19T10:59:26Z,1,200,74732,14.7,0.68,1409752
2026-09-19T10:59:41Z,1,200,74228,14.7,0.61,1410904
2026-09-19T10:59:56Z,1,200,73504,14.7,0.88,1410116
2026-09-19T11:00:11Z,1,200,73956,14.7,1.14,1407032
2026-09-19T11:00:26Z,1,200,75308,14.7,0.96,1404716
2026-09-19T11:00:41Z,1,200,75536,14.7,0.75,1406180
2026-09-19T11:00:56Z,1,200,75684,14.7,0.58,1405140
2026-09-19T11:01:11Z,1,200,76396,14.8,0.68,1402780
2026-09-19T11:01:26Z,1,200,76304,14.8,0.60,1402156
2026-09-19T11:01:41Z,1,200,76932,14.8,0.46,1401868
2026-09-19T11:01:57Z,1,200,74376,14.8,0.58,1407852
2026-09-19T11:02:12Z,1,200,76132,14.8,0.61,1403996
2026-09-19T11:02:27Z,1,200,74388,14.9,0.55,1405840
2026-09-19T11:02:42Z,1,200,76176,14.9,0.51,1404020
2026-09-19T11:02:57Z,1,200,79132,14.9,0.40,1403532
2026-09-19T11:03:12Z,1,200,77888,14.9,0.53,1404304
2026-09-19T11:03:27Z,1,200,76328,15.0,0.41,1405864
2026-09-19T11:03:42Z,1,200,75424,14.9,0.56,1402736
2026-09-19T11:03:58Z,1,200,76548,14.9,0.76,1402972
2026-09-19T11:04:13Z,1,200,76656,15.0,0.67,1401256
2026-09-19T11:04:28Z,1,200,75368,15.0,0.52,1401540
2026-09-19T11:04:43Z,1,200,72532,15.0,0.40,1408320
2026-09-19T11:04:58Z,1,200,73968,15.0,0.39,1407284
2026-09-19T11:05:13Z,1,200,74912,15.0,0.68,1406496
2026-09-19T11:05:28Z,1,200,76044,15.1,0.82,1401820
2026-09-19T11:05:43Z,1,200,75280,15.0,0.64,1403888
2026-09-19T11:05:58Z,1,200,75544,15.1,0.63,1402384
2026-09-19T11:06:13Z,1,200,78624,15.1,0.49,1401620
2026-09-19T11:06:29Z,1,200,74204,15.1,0.38,1404372
2026-09-19T11:06:44Z,1,200,74904,15.1,0.45,1402812
2026-09-19T11:06:59Z,1,200,75336,15.1,0.59,1405500
2026-09-19T11:07:14Z,1,200,76724,15.1,0.67,1405272
2026-09-19T11:07:29Z,1,200,75732,15.2,1.26,1403768
2026-09-19T11:07:44Z,1,200,74852,15.2,0.98,1401600
2026-09-19T11:07:59Z,1,200,73804,15.2,0.90,1409848
2026-09-19T11:08:14Z,1,200,75148,15.2,1.06,1408444
2026-09-19T11:08:29Z,1,200,75380,15.2,1.44,1405464
2026-09-19T11:08:44Z,1,200,76960,15.2,1.26,1405176
2026-09-19T11:08:59Z,1,200,75568,15.2,1.54,1405748
2026-09-19T11:09:14Z,1,200,75412,15.2,1.33,1404336
2026-09-19T11:09:29Z,1,200,72852,15.2,1.75,1404872
2026-09-19T11:09:45Z,1,200,72208,15.2,1.51,1409604
2026-09-19T11:10:00Z,1,200,75976,15.2,1.16,1403024
2026-09-19T11:10:15Z,1,200,76192,15.3,0.90,1401700
2026-09-19T11:10:30Z,1,200,78604,15.3,0.70,1401448
2026-09-19T11:10:45Z,1,200,74308,15.3,0.63,1405476
2026-09-19T11:11:00Z,1,200,72844,15.3,0.55,1402360
2026-09-19T11:11:15Z,1,200,78748,15.3,0.59,1401644
2026-09-19T11:11:30Z,1,200,76320,15.3,0.45,1400876
2026-09-19T11:11:45Z,1,200,71180,15.3,0.43,1409656
2026-09-19T11:12:00Z,1,200,75284,15.3,0.64,1405416
2026-09-19T11:12:15Z,1,200,74624,15.3,1.06,1406116
2026-09-19T11:12:30Z,1,200,74880,15.3,0.90,1402500
2026-09-19T11:12:45Z,1,200,74732,15.3,1.07,1398800
2026-09-19T11:13:01Z,1,200,78188,15.3,0.83,1394376
2026-09-19T11:13:16Z,1,200,73912,15.3,0.95,1406408
2026-09-19T11:13:31Z,1,200,74916,15.3,0.82,1407236
2026-09-19T11:13:46Z,1,200,76064,15.3,0.88,1405508
2026-09-19T11:14:01Z,1,200,78540,15.3,0.68,1402984
2026-09-19T11:14:16Z,1,200,79048,15.3,0.61,1404656
2026-09-19T11:14:31Z,1,200,75364,15.4,0.95,1400828
2026-09-19T11:14:46Z,1,200,72228,15.3,0.96,1404148
2026-09-19T11:15:01Z,1,200,77464,15.4,0.75,1415592
2026-09-19T11:15:16Z,1,200,76184,15.4,0.58,1411160
2026-09-19T11:15:31Z,1,200,75528,15.4,0.45,1411080
2026-09-19T11:15:46Z,1,200,76928,15.4,0.59,1411036
2026-09-19T11:16:01Z,1,200,72924,15.4,0.70,1415300
2026-09-19T11:16:16Z,1,200,72960,15.4,0.99,1418276
2026-09-19T11:16:32Z,1,200,75764,15.4,0.85,1415332
2026-09-19T11:16:47Z,1,200,71496,15.4,1.24,1418828
2026-09-19T11:17:02Z,1,200,75684,15.4,0.96,1416688
2026-09-19T11:17:17Z,1,200,76020,15.4,0.75,1411496
2026-09-19T11:17:32Z,1,200,75500,15.4,0.58,1411264
2026-09-19T11:17:47Z,1,200,78392,15.4,0.76,1410980
2026-09-19T11:18:02Z,1,200,72148,15.4,1.21,1409244
2026-09-19T11:18:17Z,1,200,75620,15.4,1.35,1413432
2026-09-19T11:18:32Z,1,200,74560,15.4,1.27,1406896
2026-09-19T11:18:47Z,1,200,72300,15.4,1.13,1409488
2026-09-19T11:19:02Z,1,200,74484,15.4,0.96,1410108
2026-09-19T11:19:17Z,1,200,75896,15.4,1.07,1406312
2026-09-19T11:19:33Z,1,200,74160,15.5,1.07,1406080
2026-09-19T11:19:48Z,1,200,76120,15.5,1.12,1405892
2026-09-19T11:20:03Z,1,200,75512,15.5,1.11,1408020
2026-09-19T11:20:18Z,1,200,75896,15.5,0.95,1407948
2026-09-19T11:20:33Z,1,200,74784,15.5,1.28,1407708
2026-09-19T11:20:48Z,1,200,75684,15.5,1.21,1404136
2026-09-19T11:21:03Z,1,200,76032,15.5,1.37,1401552
2026-09-19T11:21:18Z,1,200,77984,15.5,1.06,1400328
2026-09-19T11:21:33Z,1,200,76084,15.5,0.90,1404860
2026-09-19T11:21:48Z,1,200,77608,15.5,0.70,1405588
2026-09-19T11:22:03Z,1,200,72104,15.5,0.55,1409800
2026-09-19T11:22:18Z,1,200,76412,15.5,0.65,1411192
2026-09-19T11:22:34Z,1,200,73500,15.5,0.64,1410812
2026-09-19T11:22:49Z,1,200,72924,15.5,0.50,1401168
2026-09-19T11:23:04Z,1,200,74052,15.5,0.39,1405968
2026-09-19T11:23:19Z,1,200,76548,15.5,0.38,1405804
2026-09-19T11:23:34Z,1,200,72244,15.6,0.36,1404628
2026-09-19T11:23:49Z,1,200,76016,15.6,0.35,1404068
2026-09-19T11:24:04Z,1,200,76528,15.6,0.49,1405700
2026-09-19T11:24:19Z,1,200,75892,15.6,0.53,1406216
2026-09-19T11:24:34Z,1,200,78764,15.6,0.48,1408716
2026-09-19T11:24:49Z,1,200,73652,15.6,0.37,1406456
2026-09-19T11:25:04Z,1,200,74408,15.6,0.37,1412900
2026-09-19T11:25:20Z,1,200,74824,15.6,0.29,1410964
2026-09-19T11:25:35Z,1,200,73888,15.6,0.54,1410988
2026-09-19T11:25:50Z,1,200,74748,15.6,0.79,1406420
2026-09-19T11:26:05Z,1,200,77100,15.6,0.93,1406728
2026-09-19T11:26:20Z,1,200,76272,15.6,0.87,1413552
2026-09-19T11:26:35Z,1,200,73748,15.6,0.75,1414464
2026-09-19T11:26:50Z,1,200,77624,15.6,0.66,1416232
2026-09-19T11:27:05Z,1,200,75780,15.6,0.66,1416744
2026-09-19T11:27:20Z,1,200,77636,15.6,0.91,1414532
2026-09-19T11:27:35Z,1,200,76216,15.6,0.85,1413820
2026-09-19T11:27:50Z,1,200,76488,15.6,1.11,1409260
2026-09-19T11:28:06Z,1,200,78192,15.6,0.94,1408368
2026-09-19T11:28:21Z,1,200,75072,15.6,1.03,1412808
2026-09-19T11:28:36Z,1,200,72480,15.7,0.95,1413672
2026-09-19T11:28:51Z,1,200,73624,15.6,0.74,1412976
2026-09-19T11:29:06Z,1,200,72572,15.6,0.64,1410432
2026-09-19T11:29:21Z,1,200,74908,15.7,0.58,1413440
2026-09-19T11:29:36Z,1,200,76628,15.7,0.45,1414284
2026-09-19T11:29:51Z,1,200,73548,15.7,0.43,1414408
2026-09-19T11:30:06Z,1,200,75548,15.7,0.48,1414336
2026-09-19T11:30:21Z,1,200,77368,15.7,0.44,1409588
2026-09-19T11:30:36Z,1,200,79140,15.7,0.35,1404528
2026-09-19T11:30:52Z,1,200,79564,15.7,0.41,1400724
2026-09-19T11:31:07Z,1,200,73156,15.7,0.40,1403552
2026-09-19T11:31:22Z,1,200,76516,15.7,0.38,1410244
2026-09-19T11:31:37Z,1,200,76080,15.7,0.30,1403276
2026-09-19T11:31:52Z,1,200,77084,15.7,0.23,1401664
2026-09-19T11:32:07Z,1,200,76816,15.7,0.62,1399884
2026-09-19T11:32:22Z,1,200,72764,15.7,0.56,1405136
2026-09-19T11:32:37Z,1,200,72936,15.7,0.43,1407316
2026-09-19T11:32:52Z,1,200,76452,15.7,0.42,1401620
2026-09-19T11:33:07Z,1,200,75952,15.7,0.32,1409104
2026-09-19T11:33:22Z,1,200,76696,15.7,0.25,1410168
2026-09-19T11:33:38Z,1,200,76548,15.7,0.49,1411436
2026-09-19T11:33:53Z,1,200,72396,15.7,0.45,1410648
2026-09-19T11:34:08Z,1,200,71612,15.7,0.71,1413636
2026-09-19T11:34:23Z,1,200,75408,15.7,1.09,1407640
2026-09-19T11:34:38Z,1,200,74536,15.7,0.85,1402920
2026-09-19T11:34:53Z,1,200,73844,15.7,0.73,1405336
2026-09-19T11:35:08Z,1,200,73400,15.7,0.64,1406920
2026-09-19T11:35:23Z,1,200,72840,15.7,0.57,1406368
2026-09-19T11:35:38Z,1,200,74060,15.8,0.44,1404376
2026-09-19T11:35:53Z,1,200,76916,15.8,0.83,1404112
2026-09-19T11:36:08Z,1,200,78704,15.8,0.79,1400088
2026-09-19T11:36:23Z,1,200,76256,15.8,0.84,1400320
2026-09-19T11:36:39Z,1,200,75328,15.8,0.66,1406036
2026-09-19T11:36:54Z,1,200,73208,15.8,0.59,1409148
2026-09-19T11:37:09Z,1,200,74080,15.8,0.53,1409624
2026-09-19T11:37:24Z,1,200,73268,15.8,0.82,1407764
2026-09-19T11:37:39Z,1,200,74020,15.8,0.96,1406832
2026-09-19T11:37:54Z,1,200,73624,15.8,0.90,1407380
2026-09-19T11:38:09Z,1,200,74648,15.8,0.83,1406940
2026-09-19T11:38:24Z,1,200,76012,15.8,0.65,1404424
2026-09-19T11:38:39Z,1,200,75828,15.8,0.73,1402672
2026-09-19T11:38:54Z,1,200,73216,15.8,0.64,1403684
2026-09-19T11:39:09Z,1,200,75816,15.8,0.50,1403272
2026-09-19T11:39:24Z,1,200,76200,15.8,1.01,1404504
2026-09-19T11:39:40Z,1,200,76092,15.8,1.37,1404580
2026-09-19T11:39:55Z,1,200,71936,15.8,1.36,1405732
2026-09-19T11:40:10Z,1,200,76812,15.8,1.06,1405576
2026-09-19T11:40:25Z,1,200,76864,15.8,1.38,1404124
2026-09-19T11:40:40Z,1,200,74552,15.8,1.15,1405688
2026-09-19T11:40:55Z,1,200,72316,15.8,1.14,1407532
2026-09-19T11:41:10Z,1,200,76296,15.8,1.11,1405752
2026-09-19T11:41:25Z,1,200,78020,15.8,1.09,1402204
2026-09-19T11:41:40Z,1,200,79888,15.8,1.07,1402152
2026-09-19T11:41:55Z,1,200,78168,15.8,1.05,1403776
2026-09-19T11:42:10Z,1,200,76292,15.8,1.12,1403852
2026-09-19T11:42:25Z,1,200,74476,15.8,1.24,1402224
2026-09-19T11:42:40Z,1,200,76704,15.8,0.96,1403628
2026-09-19T11:42:56Z,1,200,79304,15.8,0.97,1402368
2026-09-19T11:43:11Z,1,200,71452,15.8,1.34,1409140
2026-09-19T11:43:26Z,1,200,73704,15.8,1.27,1407396
2026-09-19T11:43:41Z,1,200,74492,15.8,1.29,1403328
2026-09-19T11:43:56Z,1,200,74120,15.8,1.00,1403612
2026-09-19T11:44:11Z,1,200,74864,15.8,1.47,1400968
2026-09-19T11:44:26Z,1,200,76224,15.8,1.76,1399080
2026-09-19T11:44:41Z,1,200,78828,15.8,1.69,1398608
2026-09-19T11:44:56Z,1,200,76604,15.8,1.56,1397532
2026-09-19T11:45:11Z,1,200,74524,15.8,1.43,1400700
2026-09-19T11:45:26Z,1,200,77656,15.8,1.42,1403772
2026-09-19T11:45:41Z,1,200,76692,15.8,1.24,1403564
2026-09-19T11:45:57Z,1,200,74308,15.8,1.04,1405924
2026-09-19T11:46:12Z,1,200,73532,15.8,1.08,1405788
2026-09-19T11:46:27Z,1,200,73852,15.8,1.11,1402068
2026-09-19T11:46:42Z,1,200,78220,15.8,1.08,1402884
2026-09-19T11:46:57Z,1,200,75324,15.8,0.84,1398788
2026-09-19T11:47:12Z,1,200,75248,15.8,0.73,1400216
2026-09-19T11:47:27Z,1,200,71492,15.8,0.65,1405980
2026-09-19T11:47:42Z,1,200,72240,15.8,0.73,1405728
2026-09-19T11:47:57Z,1,200,74396,15.8,0.64,1399788
2026-09-19T11:48:12Z,1,200,72004,15.8,0.71,1403040
2026-09-19T11:48:27Z,1,200,76684,15.8,0.55,1402224
2026-09-19T11:48:42Z,1,200,77428,15.8,0.43,1403632
2026-09-19T11:48:58Z,1,200,74324,15.8,0.33,1403604
2026-09-19T11:49:13Z,1,200,73428,15.8,0.26,1406980
2026-09-19T11:49:28Z,1,200,72516,15.9,0.69,1403940
2026-09-19T11:49:43Z,1,200,73532,15.9,0.61,1400052
2026-09-19T11:49:58Z,1,200,75996,15.9,0.68,1400076
2026-09-19T11:50:13Z,1,200,75060,15.9,0.66,1400852
2026-09-19T11:50:28Z,1,200,73548,15.9,0.72,1403096
2026-09-19T11:50:43Z,1,200,73372,15.9,0.56,1401644
2026-09-19T11:50:58Z,1,200,73900,15.9,0.44,1404784
2026-09-19T11:51:13Z,1,200,77656,15.9,0.34,1401976
2026-09-19T11:51:28Z,1,200,78804,15.9,0.56,1397644
2026-09-19T11:51:43Z,1,200,74712,15.9,0.64,1402852
2026-09-19T11:51:59Z,1,200,73424,15.9,0.57,1401636
2026-09-19T11:52:14Z,1,200,75088,15.9,0.66,1399948
2026-09-19T11:52:29Z,1,200,73796,15.9,0.58,1399272
2026-09-19T11:52:44Z,1,200,72400,15.9,0.45,1402508
2026-09-19T11:52:59Z,1,200,74968,15.9,0.51,1399992
2026-09-19T11:53:14Z,1,200,77336,15.9,0.62,1399252
2026-09-19T11:53:29Z,1,200,79632,15.9,0.78,1397736
2026-09-19T11:53:44Z,1,200,74132,15.9,0.82,1402932
2026-09-19T11:53:59Z,1,200,74128,15.9,0.71,1404320
2026-09-19T11:54:14Z,1,200,74156,15.9,0.62,1401308
2026-09-19T11:54:29Z,1,200,72684,15.9,0.70,1405792
2026-09-19T11:54:44Z,1,200,72904,15.9,0.54,1405336
2026-09-19T11:54:59Z,1,200,77944,15.9,0.66,1400000
2026-09-19T11:55:14Z,1,200,72920,15.9,0.59,1403028
2026-09-19T11:55:29Z,1,200,73700,15.9,0.69,1405252
2026-09-19T11:55:45Z,1,200,72088,15.9,0.53,1410936
2026-09-19T11:56:00Z,1,200,75152,15.9,0.41,1407000
2026-09-19T11:56:15Z,1,200,69748,15.9,0.32,1407556
2026-09-19T11:56:30Z,1,200,73960,15.9,0.32,1404064
2026-09-19T11:56:45Z,1,200,74892,15.9,0.39,1398696
2026-09-19T11:57:00Z,1,200,74228,15.9,0.52,1400744
2026-09-19T11:57:15Z,1,200,74292,15.9,0.94,1401472
2026-09-19T11:57:30Z,1,200,74572,15.9,1.19,1398648
2026-09-19T11:57:45Z,1,200,73812,15.9,1.42,1402816
2026-09-19T11:58:00Z,1,200,72456,15.9,1.11,1401904
2026-09-19T11:58:15Z,1,200,75180,15.9,0.86,1402396
2026-09-19T11:58:30Z,1,200,77996,15.9,0.75,1399280
2026-09-19T11:58:46Z,1,200,76500,16.0,0.65,1400128
2026-09-19T11:59:01Z,1,200,71512,15.9,0.58,1405244
2026-09-19T11:59:16Z,1,200,71684,15.9,0.59,1406024
2026-09-19T11:59:31Z,1,200,74740,16.0,0.81,1402620
2026-09-19T11:59:46Z,1,200,73728,16.0,0.93,1402128
2026-09-19T12:00:01Z,1,200,72664,16.0,1.09,1402420
2026-09-19T12:00:16Z,1,200,72636,16.0,0.85,1405000
2026-09-19T12:00:31Z,1,200,73028,16.0,0.66,1402132
2026-09-19T12:00:46Z,1,200,77084,16.0,0.51,1400928
2026-09-19T12:01:01Z,1,200,78744,16.0,0.63,1399940
2026-09-19T12:01:16Z,1,200,79176,16.0,0.56,1399992
2026-09-19T12:01:31Z,1,200,72616,16.0,0.51,1405416
2026-09-19T12:01:46Z,1,200,75376,16.0,0.48,1404068
2026-09-19T12:02:01Z,1,200,76044,16.0,0.37,1402420
2026-09-19T12:02:17Z,1,200,76328,16.0,0.36,1403804
2026-09-19T12:02:32Z,1,200,73900,16.0,0.36,1403436
2026-09-19T12:02:47Z,1,200,74204,16.0,0.42,1401876
2026-09-19T12:03:02Z,1,200,73972,16.0,0.75,1403464
2026-09-19T12:03:17Z,1,200,72252,16.0,0.73,1404036
2026-09-19T12:03:32Z,1,200,70980,16.0,0.73,1404136
2026-09-19T12:03:47Z,1,200,71924,16.0,0.57,1404768
2026-09-19T12:04:02Z,1,200,73088,16.0,0.60,1403324
2026-09-19T12:04:17Z,1,200,73052,16.0,0.83,1408064
2026-09-19T12:04:32Z,1,200,71880,16.0,1.12,1402804
2026-09-19T12:04:47Z,1,200,74032,16.0,0.87,1404516
2026-09-19T12:05:02Z,1,200,75656,16.0,1.05,1395704
2026-09-19T12:05:17Z,1,200,78404,16.0,0.81,1398936
2026-09-19T12:05:33Z,1,200,79084,16.0,0.63,1400104
2026-09-19T12:05:48Z,1,200,72844,16.0,0.87,1402412
2026-09-19T12:06:03Z,1,200,69804,16.0,0.83,1402944
2026-09-19T12:06:18Z,1,200,73644,16.0,0.72,1401988
2026-09-19T12:06:33Z,1,200,73220,16.0,0.69,1404944
2026-09-19T12:06:48Z,1,200,75508,16.0,0.88,1401508
2026-09-19T12:07:03Z,1,200,75940,16.0,1.57,1401820
2026-09-19T12:07:18Z,1,200,75196,16.0,1.22,1400452
2026-09-19T12:07:33Z,1,200,75396,16.0,0.95,1402336
2026-09-19T12:07:48Z,1,200,77892,16.0,0.81,1400748
2026-09-19T12:08:03Z,1,200,71900,16.0,0.63,1405632
2026-09-19T12:08:18Z,1,200,73424,16.0,0.57,1404856
2026-09-19T12:08:33Z,1,200,75680,16.0,0.44,1399552
2026-09-19T12:08:48Z,1,200,74004,16.0,1.05,1401076
2026-09-19T12:09:04Z,1,200,71392,16.0,0.96,1405904
2026-09-19T12:09:19Z,1,200,75668,16.0,0.74,1399956
2026-09-19T12:09:34Z,1,200,74576,16.0,0.65,1405568
2026-09-19T12:09:49Z,1,200,76104,16.0,1.14,1402156
2026-09-19T12:10:04Z,1,200,77756,16.0,1.20,1398648
